Group num: 0, TC(X;Y_j): 6.512
ralf bodelier, 0.005, 1.000, 0.005
ruzie, 0.005, 1.000, 0.005
binden, 0.005, 1.000, 0.005
240, 0.005, 1.000, 0.005
taken, 0.005, 1.000, 0.005
instellingen, 0.005, 1.000, 0.005
benadrukken, 0.005, 1.000, 0.005
eensgezind, 0.005, 1.000, 0.005
faciliteren, 0.005, 1.000, 0.005
goeds, 0.005, 1.000, 0.005
meester, 0.005, 1.000, 0.005
kielzog, 0.005, 1.000, 0.005
benaderd, 0.004, 1.000, 0.004
beweerd, 0.004, 1.000, 0.004
geboekt, 0.004, 1.000, 0.004
rendementen, 0.004, 1.000, 0.004
toezeggingen, 0.004, 1.000, 0.004
duitsland europa, 0.004, 1.000, 0.004
gebaar, 0.004, 1.000, 0.004
afwijzing, 0.004, 1.000, 0.004
nieuwkomer, 0.004, 1.000, 0.004
tweeën, 0.004, 1.000, 0.004
introductie, 0.004, 1.000, 0.004
blussen, 0.004, 1.000, 0.004
zuivere, 0.004, 1.000, 0.004
limburgs, 0.004, 1.000, 0.004
knieën, 0.004, 1.000, 0.004
overheen, 0.004, 1.000, 0.004
dateert, 0.004, 1.000, 0.004
vitaal, 0.004, 1.000, 0.004
uitkopen, 0.004, 1.000, 0.004
staten europese, 0.004, 1.000, 0.004
stikken, 0.004, 1.000, 0.004
hervat, 0.004, 1.000, 0.004
universiteit tilburg, 0.004, 1.000, 0.004
onderdrukt, 0.004, 1.000, 0.004
gorleben, 0.004, 1.000, 0.004
geïntegreerde, 0.004, 1.000, 0.004
incasseren, 0.004, 1.000, 0.004
barstte, 0.004, 1.000, 0.004
liberale fdp, 0.004, 1.000, 0.004
redder, 0.004, 1.000, 0.004
controleert, 0.004, 1.000, 0.004
bezetting, 0.004, 1.000, 0.004
veroordeling, 0.004, 1.000, 0.004
meedenken, 0.004, 1.000, 0.004
christoph, 0.004, 1.000, 0.004
tusk, 0.004, 1.000, 0.004
tactisch, 0.004, 1.000, 0.004
tragisch, 0.004, 1.000, 0.004
inval, 0.004, 1.000, 0.004
europese wetgeving, 0.004, 1.000, 0.004
interesseren, 0.004, 1.000, 0.004
inkt, 0.004, 1.000, 0.004
hoogopgeleid, 0.004, 1.000, 0.004
blote, 0.004, 1.000, 0.004
inziet, 0.004, 1.000, 0.004
garzweiler, 0.004, 1.000, 0.004
uitlegt, 0.004, 1.000, 0.004
getekend, 0.004, 1.000, 0.004
verplichte, 0.004, 1.000, 0.004
ruime, 0.004, 1.000, 0.004
rook, 0.004, 1.000, 0.004
borst, 0.004, 1.000, 0.004
schuilt, 0.004, 1.000, 0.004
afzonderlijke, 0.004, 1.000, 0.004
waterschap, 0.004, 1.000, 0.004
gekapt, 0.004, 1.000, 0.004
gelaten, 0.004, 1.000, 0.004
ietwat, 0.004, 1.000, 0.004
transparantie, 0.004, 1.000, 0.004
ierland, 0.004, 1.000, 0.004
richtlijnen, 0.004, 1.000, 0.004
prins, 0.004, 1.000, 0.004
juncker, 0.004, 1.000, 0.004
offers, 0.004, 1.000, 0.004
lekte, 0.004, 1.000, 0.004
signaal, 0.004, 1.000, 0.004
uitgespeeld, 0.004, 1.000, 0.004
milieuschade, 0.004, 1.000, 0.004
uitgezet, 0.004, 1.000, 0.004
commissievoorzitter, 0.004, 1.000, 0.004
lidstaat, 0.004, 1.000, 0.004
tak, 0.004, 1.000, 0.004
weilanden, 0.004, 1.000, 0.004
haren, 0.004, 1.000, 0.004
verkeert, 0.004, 1.000, 0.004
gereageerd, 0.004, 1.000, 0.004
werkzaamheden, 0.004, 1.000, 0.004
moeizaam, 0.004, 1.000, 0.004
meetelt, 0.004, 1.000, 0.004
uitgerekend, 0.004, 1.000, 0.004
superieur, 0.004, 1.000, 0.004
cameron, 0.004, 1.000, 0.004
aantrad, 0.004, 1.000, 0.004
heide, 0.004, 1.000, 0.004
hoogleraar economie, 0.004, 1.000, 0.004
normen waarden, 0.004, 1.000, 0.004
cohen, 0.004, 1.000, 0.004
platte, 0.004, 1.000, 0.004
milieubewustzijn, 0.004, 1.000, 0.004
stinkende, 0.004, 1.000, 0.004
parlementariërs, 0.004, 1.000, 0.004
afzonderlijk, 0.004, 1.000, 0.004
voortrekkersrol, 0.004, 1.000, 0.004
opereert, 0.004, 1.000, 0.004
gebrand, 0.004, 1.000, 0.004
bezweren, 0.004, 1.000, 0.004
floreren, 0.004, 1.000, 0.004
verontruste, 0.004, 1.000, 0.004
linke, 0.004, 1.000, 0.004
marel, 0.004, 1.000, 0.004
rebellen, 0.004, 1.000, 0.004
tang, 0.004, 1.000, 0.004
thailand, 0.004, 1.000, 0.004
leunde, 0.004, 1.000, 0.004
cats, 0.004, 1.000, 0.004
vrijuit, 0.004, 1.000, 0.004
strategic, 0.004, 1.000, 0.004
steelt, 0.004, 1.000, 0.004
bouwprojecten, 0.004, 1.000, 0.004
bouwstenen, 0.004, 1.000, 0.004
statige, 0.004, 1.000, 0.004
speelruimte, 0.004, 1.000, 0.004
verraad, 0.004, 1.000, 0.004
stuks, 0.004, 1.000, 0.004
sentimenten, 0.004, 1.000, 0.004
gerben marel, 0.004, 1.000, 0.004
gepositioneerd, 0.004, 1.000, 0.004
schreeuwt, 0.004, 1.000, 0.004
projectontwikkelaars, 0.004, 1.000, 0.004
wapenbezit, 0.004, 1.000, 0.004
introduceert, 0.004, 1.000, 0.004
sessie, 0.004, 1.000, 0.004
schoolvoorbeeld, 0.004, 1.000, 0.004
krijgsmacht, 0.004, 1.000, 0.004
pacht, 0.004, 1.000, 0.004
overweg, 0.004, 1.000, 0.004
elzas, 0.004, 1.000, 0.004
nationale overheden, 0.004, 1.000, 0.004
oriëntatie, 0.004, 1.000, 0.004
dictatoriale, 0.004, 1.000, 0.004
motiveert, 0.004, 1.000, 0.004
opvallender, 0.004, 1.000, 0.004
beslecht, 0.004, 1.000, 0.004
nabijheid, 0.004, 1.000, 0.004
duitsland finland, 0.004, 1.000, 0.004
vermenigvuldigen, 0.004, 1.000, 0.004
onontdekte, 0.004, 1.000, 0.004
middenweg, 0.004, 1.000, 0.004
dnv, 0.004, 1.000, 0.004
vlaggen, 0.004, 1.000, 0.004
gemoederen, 0.004, 1.000, 0.004
maag, 0.004, 1.000, 0.004
uitgangspunt, 0.004, 1.000, 0.004
knopen, 0.004, 1.000, 0.004
instrumenten, 0.004, 1.000, 0.004
ineen, 0.004, 1.000, 0.004
gepromoveerd, 0.004, 1.000, 0.004
populariteit, 0.004, 1.000, 0.004
gebrekkige, 0.004, 1.000, 0.004
besluiten, 0.004, 1.000, 0.004
treedt, 0.004, 1.000, 0.004
achterop, 0.004, 1.000, 0.004
werknemer, 0.004, 1.000, 0.004
schreeuwen, 0.004, 1.000, 0.004
accent, 0.004, 1.000, 0.004
omvangrijk, 0.004, 1.000, 0.004
geel, 0.004, 1.000, 0.004
vermindert, 0.004, 1.000, 0.004
procedure, 0.004, 1.000, 0.004
vocht, 0.004, 1.000, 0.004
onvoorstelbaar, 0.004, 1.000, 0.004
fatsoenlijk, 0.004, 1.000, 0.004
leegte, 0.004, 1.000, 0.004
middag, 0.004, 1.000, 0.004
aankondigde, 0.004, 1.000, 0.004
samenhang, 0.003, 1.000, 0.003
heuvel, 0.003, 1.000, 0.003
onthulde, 0.003, 1.000, 0.003
kraken, 0.003, 1.000, 0.003
stort, 0.003, 1.000, 0.003
ongelukkig, 0.003, 1.000, 0.003
comfort, 0.003, 1.000, 0.003
grondig, 0.003, 1.000, 0.003
scheidsrechter, 0.003, 1.000, 0.003
corrigeren, 0.003, 1.000, 0.003
ontmoeten, 0.003, 1.000, 0.003
oprukkende, 0.003, 1.000, 0.003
icoon, 0.003, 1.000, 0.003
mantra, 0.003, 1.000, 0.003
polen tsjechië, 0.003, 1.000, 0.003
exit, 0.003, 1.000, 0.003
klimaatakkoord staat, 0.003, 1.000, 0.003
viktor, 0.003, 1.000, 0.003
werkdag, 0.003, 1.000, 0.003
dwong, 0.003, 1.000, 0.003
verdeelt, 0.003, 1.000, 0.003
mercedes, 0.003, 1.000, 0.003
duivel, 0.003, 1.000, 0.003
mobiliseren, 0.003, 1.000, 0.003
stelsel, 0.003, 1.000, 0.003
opletten, 0.003, 1.000, 0.003
particulieren, 0.003, 1.000, 0.003
nut, 0.003, 1.000, 0.003
arnold, 0.003, 1.000, 0.003
eenzelfde, 0.003, 1.000, 0.003
gegrepen, 0.003, 1.000, 0.003
emotioneel, 0.003, 1.000, 0.003
tweeduizend, 0.003, 1.000, 0.003
europese europese, 0.003, 1.000, 0.003
redelijkheid, 0.003, 1.000, 0.003
pleinen, 0.003, 1.000, 0.003
vervuilendste, 0.003, 1.000, 0.003
theresa may, 0.003, 1.000, 0.003
ondoordachte, 0.003, 1.000, 0.003
vervaardigd, 0.003, 1.000, 0.003
ria cats, 0.003, 1.000, 0.003
opgeblazen, 0.003, 1.000, 0.003
ongebruikelijk, 0.003, 1.000, 0.003
weerstand stuiten, 0.003, 1.000, 0.003
heide zwolle, 0.003, 1.000, 0.003
wegzetten, 0.003, 1.000, 0.003
jungle, 0.003, 1.000, 0.003
voorschrijft, 0.003, 1.000, 0.003
versnipperd, 0.003, 1.000, 0.003
kennissen, 0.003, 1.000, 0.003
kernenergieprogramma, 0.003, 1.000, 0.003
hartelijk, 0.003, 1.000, 0.003
poldermodel, 0.003, 1.000, 0.003
stempel drukken, 0.003, 1.000, 0.003
mrd toegezegd, 0.003, 1.000, 0.003
kortingen, 0.003, 1.000, 0.003
leefbare planeet, 0.003, 1.000, 0.003
rainer, 0.003, 1.000, 0.003
spraakmakende, 0.003, 1.000, 0.003
veto, 0.003, 1.000, 0.003
visitekaartje, 0.003, 1.000, 0.003
petrochemie, 0.003, 1.000, 0.003
treurige, 0.003, 1.000, 0.003
indachtig, 0.003, 1.000, 0.003
tsjechen, 0.003, 1.000, 0.003
uitsluiting, 0.003, 1.000, 0.003
uitlenen, 0.003, 1.000, 0.003
list, 0.003, 1.000, 0.003
kunstje, 0.003, 1.000, 0.003
plagen, 0.003, 1.000, 0.003
neigt, 0.003, 1.000, 0.003
symbolen, 0.003, 1.000, 0.003
lijntje, 0.003, 1.000, 0.003
ian, 0.003, 1.000, 0.003
milieuregels, 0.003, 1.000, 0.003
waterstofplannen, 0.003, 1.000, 0.003
luchtvaartsector, 0.003, 1.000, 0.003
respecterende, 0.003, 1.000, 0.003
westerse democratieën, 0.003, 1.000, 0.003
theresa, 0.003, 1.000, 0.003
investeringen europa, 0.003, 1.000, 0.003
slob, 0.003, 1.000, 0.003
somberheid, 0.003, 1.000, 0.003
samenbrengen, 0.003, 1.000, 0.003
hoeveelheden co2, 0.003, 1.000, 0.003
sich, 0.003, 1.000, 0.003
vannacht, 0.003, 1.000, 0.003
wachtte, 0.003, 1.000, 0.003
wouter heide, 0.003, 1.000, 0.003
brainport, 0.003, 1.000, 0.003
berlijn duitsland, 0.003, 1.000, 0.003
dadendrang, 0.003, 1.000, 0.003
energiespecialist, 0.003, 1.000, 0.003
amercentrale geertruidenberg, 0.003, 1.000, 0.003
energietechnieken, 0.003, 1.000, 0.003
brink, 0.003, 1.000, 0.003
broodnodig, 0.003, 1.000, 0.003
dwingend, 0.003, 1.000, 0.003
aangeslagen, 0.003, 1.000, 0.003
buur, 0.003, 1.000, 0.003
buurvrouw, 0.003, 1.000, 0.003
europese staal, 0.003, 1.000, 0.003
eeg, 0.003, 1.000, 0.003
gaspijp, 0.003, 1.000, 0.003
cbr, 0.003, 1.000, 0.003
donald tusk, 0.003, 1.000, 0.003
europese integratie, 0.003, 1.000, 0.003
bureaucraten, 0.003, 1.000, 0.003
economie duurzame, 0.003, 1.000, 0.003
geografische, 0.003, 1.000, 0.003
gooiden, 0.003, 1.000, 0.003
2022 duitsland, 0.003, 1.000, 0.003
achterstanden, 0.003, 1.000, 0.003
boeg, 0.003, 1.000, 0.003
financieel ondersteunen, 0.003, 1.000, 0.003
bedrijfsleven overheid, 0.003, 1.000, 0.003
dictators, 0.003, 1.000, 0.003
grasland, 0.003, 1.000, 0.003
afleiding, 0.003, 1.000, 0.003
europese belastingen, 0.003, 1.000, 0.003
filteren, 0.003, 1.000, 0.003
zorgwekkende, 0.003, 1.000, 0.003
maikel, 0.003, 1.000, 0.003
buitenlucht, 0.003, 1.000, 0.003
boon, 0.003, 1.000, 0.003
peperdure, 0.003, 1.000, 0.003
gevierd, 0.003, 1.000, 0.003
respondenten, 0.003, 1.000, 0.003
gereden, 0.003, 1.000, 0.003
primaire, 0.003, 1.000, 0.003
gebruikelijk, 0.003, 1.000, 0.003
inspireren, 0.003, 1.000, 0.003
creëert, 0.003, 1.000, 0.003
geheven, 0.003, 1.000, 0.003
formuleren, 0.003, 1.000, 0.003
federale overheid, 0.003, 1.000, 0.003
maastricht, 0.003, 1.000, 0.003
afkomst, 0.003, 1.000, 0.003
beheerst, 0.003, 1.000, 0.003
uitgerust, 0.003, 1.000, 0.003
geëxporteerd, 0.003, 1.000, 0.003
solide, 0.003, 1.000, 0.003
bulgarije, 0.003, 1.000, 0.003
zorgverzekering, 0.003, 1.000, 0.003
wiel, 0.003, 1.000, 0.003
gevecht, 0.003, 1.000, 0.003
voortijdig, 0.003, 1.000, 0.003
stallen, 0.003, 1.000, 0.003
opgesloten, 0.003, 1.000, 0.003
terechtkomt, 0.003, 1.000, 0.003
arrogantie, 0.003, 1.000, 0.003
ademen, 0.003, 1.000, 0.003
schaarse, 0.003, 1.000, 0.003
sterkst, 0.003, 1.000, 0.003
barcelona, 0.003, 1.000, 0.003
toonde, 0.003, 1.000, 0.003
schappen, 0.003, 1.000, 0.003
boxtel, 0.003, 1.000, 0.003
straatje, 0.003, 1.000, 0.003
committeren, 0.003, 1.000, 0.003
concurrentiekracht, 0.003, 1.000, 0.003
loyaal, 0.003, 1.000, 0.003
beleidsterreinen, 0.003, 1.000, 0.003
geleide, 0.003, 1.000, 0.003
klaagde, 0.003, 1.000, 0.003
ongehinderd, 0.003, 1.000, 0.003
pauw, 0.003, 1.000, 0.003
verkiezingsoverwinning, 0.003, 1.000, 0.003
ego, 0.003, 1.000, 0.003
verenigen, 0.003, 1.000, 0.003
investment, 0.003, 1.000, 0.003
spannen, 0.003, 1.000, 0.003
verantwoorden, 0.003, 1.000, 0.003
telefoons, 0.003, 1.000, 0.003
jonathan, 0.003, 1.000, 0.003
daaronder, 0.003, 1.000, 0.003
techbedrijven, 0.003, 1.000, 0.003
intelligent, 0.003, 1.000, 0.003
opdat, 0.003, 1.000, 0.003
ondertekende, 0.003, 1.000, 0.003
getiteld, 0.003, 1.000, 0.003
herhaaldelijk, 0.003, 1.000, 0.003
vos, 0.003, 1.000, 0.003
prullenbak, 0.003, 1.000, 0.003
warme droge, 0.003, 1.000, 0.003
economie ecologie, 0.003, 1.000, 0.003
onverantwoordelijk, 0.003, 1.000, 0.003
wrange, 0.003, 1.000, 0.003
onterechte, 0.003, 1.000, 0.003
gefundeerd, 0.003, 1.000, 0.003
kortgeleden, 0.003, 1.000, 0.003
duitsland goedkope, 0.003, 1.000, 0.003
koophandel, 0.003, 1.000, 0.003
kolencommissie, 0.003, 1.000, 0.003
kolossaal, 0.003, 1.000, 0.003
duitsland spanje, 0.003, 1.000, 0.003
ontdoen, 0.003, 1.000, 0.003
onttrekt, 0.003, 1.000, 0.003
zíj, 0.003, 1.000, 0.003
bankenunie, 0.003, 1.000, 0.003
meegegaan, 0.003, 1.000, 0.003
meenam, 0.003, 1.000, 0.003
verschoof, 0.003, 1.000, 0.003
ambtelijk, 0.003, 1.000, 0.003
frankrijk land, 0.003, 1.000, 0.003
ambtstermijn, 0.003, 1.000, 0.003
miguel, 0.003, 1.000, 0.003
literaire, 0.003, 1.000, 0.003
friedman, 0.003, 1.000, 0.003
eurosceptische, 0.003, 1.000, 0.003
anderszins, 0.003, 1.000, 0.003
gaatje, 0.003, 1.000, 0.003
eensgezindheid, 0.003, 1.000, 0.003
wereldhandelsorganisatie, 0.003, 1.000, 0.003
liefdevol, 0.003, 1.000, 0.003
wende, 0.003, 1.000, 0.003
vergiftiging, 0.003, 1.000, 0.003
gebogen, 0.003, 1.000, 0.003
verduurzaamd, 0.003, 1.000, 0.003
gecompliceerde, 0.003, 1.000, 0.003
baksteen, 0.003, 1.000, 0.003
oerbos, 0.003, 1.000, 0.003
land polen, 0.003, 1.000, 0.003
onbegonnen, 0.003, 1.000, 0.003
ondemocratisch, 0.003, 1.000, 0.003
lanceren, 0.003, 1.000, 0.003
monniken, 0.003, 1.000, 0.003
bedruipen, 0.003, 1.000, 0.003
tweeling, 0.003, 1.000, 0.003
drukmiddel, 0.003, 1.000, 0.003
cadeautje, 0.003, 1.000, 0.003
ruimhartige, 0.003, 1.000, 0.003
centrales veertig, 0.003, 1.000, 0.003
gesternte, 0.003, 1.000, 0.003
roekeloze, 0.003, 1.000, 0.003
riskeren, 0.003, 1.000, 0.003
commissievoorzitter juncker, 0.003, 1.000, 0.003
regeringsperiode, 0.003, 1.000, 0.003
wás, 0.003, 1.000, 0.003
trainingen, 0.003, 1.000, 0.003
inge, 0.003, 1.000, 0.003
aantekening, 0.003, 1.000, 0.003
geperst, 0.003, 1.000, 0.003
betoging, 0.003, 1.000, 0.003
opkomend, 0.003, 1.000, 0.003
bureaucratisch, 0.003, 1.000, 0.003
hongaren, 0.003, 1.000, 0.003
slib, 0.003, 1.000, 0.003
sliedrecht, 0.003, 1.000, 0.003
binnenhaalt, 0.003, 1.000, 0.003
superioriteit, 0.003, 1.000, 0.003
grenzende, 0.003, 1.000, 0.003
vvd inzetten, 0.003, 1.000, 0.003
haak, 0.003, 1.000, 0.003
handdoek, 0.003, 1.000, 0.003
tegenmacht, 0.003, 1.000, 0.003
volksraadpleging, 0.003, 1.000, 0.003
stille diplomatie, 0.003, 1.000, 0.003
bosma, 0.003, 1.000, 0.003
bossen kappen, 0.003, 1.000, 0.003
brainport eindhoven, 0.003, 1.000, 0.003
herman rompuy, 0.003, 1.000, 0.003
spanje portugal, 0.003, 1.000, 0.003
a10, 0.003, 1.000, 0.003
bruinkoolindustrie, 0.003, 1.000, 0.003
graafmachines, 0.003, 1.000, 0.003
proportioneel, 0.003, 1.000, 0.003
geoorloofd, 0.003, 1.000, 0.003
trotse, 0.003, 1.000, 0.003
internationale klimaatconferentie, 0.003, 1.000, 0.003
partijen kiezer, 0.003, 1.000, 0.003
distributiecentra, 0.003, 1.000, 0.003
uiteenlopende visies, 0.003, 1.000, 0.003
geld besparen, 0.003, 1.000, 0.003
overmaat ramp, 0.003, 1.000, 0.003
jülich, 0.003, 1.000, 0.003
viktor orbán, 0.003, 1.000, 0.003
ouden, 0.003, 1.000, 0.003
kinderarbeid, 0.003, 1.000, 0.003
driehoek, 0.003, 1.000, 0.003
klimaat investeringen, 0.003, 1.000, 0.003
oppermachtig, 0.003, 1.000, 0.003
veteranen, 0.003, 1.000, 0.003
beklommen, 0.003, 1.000, 0.003
jurgen, 0.003, 1.000, 0.003
virussen, 0.003, 1.000, 0.003
dierproeven, 0.003, 1.000, 0.003
trump staten, 0.003, 1.000, 0.003
pools, 0.003, 1.000, 0.003
politics, 0.003, 1.000, 0.003
gelijkwaardig, 0.003, 1.000, 0.003
machtsstrijd, 0.003, 1.000, 0.003
jaag, 0.003, 1.000, 0.003
dichtstbevolkte, 0.003, 1.000, 0.003
made, 0.003, 1.000, 0.003
jens, 0.003, 1.000, 0.003
accijnzen, 0.003, 1.000, 0.003
pittige, 0.003, 1.000, 0.003
jongerenorganisatie jovd, 0.003, 1.000, 0.003
overtreden, 0.003, 1.000, 0.003
beesten, 0.003, 1.000, 0.003
staking, 0.003, 1.000, 0.003
grondwaterstand, 0.003, 1.000, 0.003
verschillend, 0.003, 1.000, 0.003
weigerde, 0.003, 1.000, 0.003
gemaakte, 0.003, 1.000, 0.003
uitoefenen, 0.003, 1.000, 0.003
vlot, 0.003, 1.000, 0.003
toegeven, 0.003, 1.000, 0.003
onbegrijpelijk, 0.003, 1.000, 0.003
binnenland, 0.003, 1.000, 0.003
gestaan, 0.003, 1.000, 0.003
europese klimaatbeleid, 0.003, 1.000, 0.003
klacht, 0.003, 1.000, 0.003
schril, 0.003, 1.000, 0.003
integreren, 0.003, 1.000, 0.003
gedraaid, 0.003, 1.000, 0.003
opgelegde, 0.003, 1.000, 0.003
onveiligheid, 0.003, 1.000, 0.003
strateeg, 0.003, 1.000, 0.003
categorieën, 0.003, 1.000, 0.003
liggend, 0.003, 1.000, 0.003
duurzaamheidsbeleid, 0.003, 1.000, 0.003
wall, 0.003, 1.000, 0.003
verdedigd, 0.003, 1.000, 0.003
letters, 0.003, 1.000, 0.003
bosbeheer, 0.003, 1.000, 0.003
establishment, 0.003, 1.000, 0.003
evenzeer, 0.003, 1.000, 0.003
staat 2030, 0.003, 1.000, 0.003
verantwoorde, 0.003, 1.000, 0.003
optimale, 0.003, 1.000, 0.003
wijten, 0.003, 1.000, 0.003
gemeenschappelijk, 0.003, 1.000, 0.003
borden, 0.003, 1.000, 0.003
heikele, 0.003, 1.000, 0.003
lokken, 0.003, 1.000, 0.003
vroege, 0.003, 1.000, 0.003
zuur, 0.003, 1.000, 0.003
beslist, 0.003, 1.000, 0.003
integraal, 0.003, 1.000, 0.003
christendemocraten, 0.003, 1.000, 0.003
thijs, 0.003, 1.000, 0.003
bedachten, 0.003, 1.000, 0.003
luchtvaartmaatschappijen, 0.003, 1.000, 0.003
marine pen, 0.003, 1.000, 0.003
hardnekkige, 0.003, 1.000, 0.003
uitstellen, 0.003, 1.000, 0.003
machten, 0.003, 1.000, 0.003
deal timmermans, 0.003, 1.000, 0.003
vernielen, 0.003, 1.000, 0.003
productiviteit, 0.003, 1.000, 0.003
doodlopende, 0.003, 1.000, 0.003
rompuy, 0.003, 1.000, 0.003
francisco, 0.003, 1.000, 0.003
ijskast, 0.003, 1.000, 0.003
kaders, 0.003, 1.000, 0.003
nationale belangen, 0.003, 1.000, 0.003
verluidt, 0.003, 1.000, 0.003
gekeerd, 0.003, 1.000, 0.003
kansloos, 0.003, 1.000, 0.003
gemeenschappelijke, 0.003, 1.000, 0.003
herman, 0.003, 1.000, 0.003
verwerven, 0.003, 1.000, 0.003
bebouwde, 0.002, 1.000, 0.002
medewerking, 0.002, 1.000, 0.002
buigen, 0.002, 1.000, 0.002
docenten, 0.002, 1.000, 0.002
onderstrepen, 0.002, 1.000, 0.002
voorschrijven, 0.002, 1.000, 0.002
verleiding, 0.002, 1.000, 0.002
josé, 0.002, 1.000, 0.002
goedgekeurd, 0.002, 1.000, 0.002
ruimhartig, 0.002, 1.000, 0.002
tegenstrijdige, 0.002, 1.000, 0.002
rené leegte, 0.002, 1.000, 0.002
verzekeringen, 0.002, 1.000, 0.002
gejaagd, 0.002, 1.000, 0.002
vervangende replacement, 0.002, 1.000, 0.002
replacement title, 0.002, 1.000, 0.002
replacement, 0.002, 1.000, 0.002
title, 0.002, 1.000, 0.002
dijkhoff nieuwsuur, 0.002, 1.000, 0.002
proefballonnetje, 0.002, 1.000, 0.002
machtig, 0.002, 1.000, 0.002
2070, 0.002, 1.000, 0.002
truien, 0.002, 1.000, 0.002
prijsschommelingen, 0.002, 1.000, 0.002
boeing 747, 0.002, 1.000, 0.002
handdoek ring, 0.002, 1.000, 0.002
gemeentebesturen, 0.002, 1.000, 0.002
privébezit, 0.002, 1.000, 0.002
dagboek, 0.002, 1.000, 0.002
proefboring, 0.002, 1.000, 0.002
productiever, 0.002, 1.000, 0.002
radicalisme, 0.002, 1.000, 0.002
storende, 0.002, 1.000, 0.002
strafbare, 0.002, 1.000, 0.002
bestookt, 0.002, 1.000, 0.002
strenge normen, 0.002, 1.000, 0.002
daartussenin, 0.002, 1.000, 0.002
gemiddeld euro, 0.002, 1.000, 0.002
betaalt hoofdprijs, 0.002, 1.000, 0.002
vogels vleermuizen, 0.002, 1.000, 0.002
subsidiariteit, 0.002, 1.000, 0.002
boudewijn, 0.002, 1.000, 0.002
parijse klimaatdoelen, 0.002, 1.000, 0.002
kanselierschap, 0.002, 1.000, 0.002
partij groen, 0.002, 1.000, 0.002
syp wynia, 0.002, 1.000, 0.002
syp, 0.002, 1.000, 0.002
geld gekost, 0.002, 1.000, 0.002
belastingvoordeel, 0.002, 1.000, 0.002
symposia, 0.002, 1.000, 0.002
joos, 0.002, 1.000, 0.002
pfas, 0.002, 1.000, 0.002
gretigheid, 0.002, 1.000, 0.002
machtsgreep, 0.002, 1.000, 0.002
diepgang, 0.002, 1.000, 0.002
berger, 0.002, 1.000, 0.002
polen polen, 0.002, 1.000, 0.002
deportatie, 0.002, 1.000, 0.002
geloofd, 0.002, 1.000, 0.002
geluidshinder, 0.002, 1.000, 0.002
poolse donald, 0.002, 1.000, 0.002
survival, 0.002, 1.000, 0.002
succesvoller, 0.002, 1.000, 0.002
demonstranten been, 0.002, 1.000, 0.002
portretten, 0.002, 1.000, 0.002
stroperige, 0.002, 1.000, 0.002
cuba, 0.002, 1.000, 0.002
thomas friedman, 0.002, 1.000, 0.002
aantoonbare, 0.002, 1.000, 0.002
heroriëntatie, 0.002, 1.000, 0.002
chemelot geleen, 0.002, 1.000, 0.002
wetsvoorstellen, 0.002, 1.000, 0.002
voorjaar 2020, 0.002, 1.000, 0.002
toekomt, 0.002, 1.000, 0.002
cañete, 0.002, 1.000, 0.002
voorwaarden voldoen, 0.002, 1.000, 0.002
voorlichten, 0.002, 1.000, 0.002
slikken stikken, 0.002, 1.000, 0.002
aanrekenen, 0.002, 1.000, 0.002
gezamenlijke vijand, 0.002, 1.000, 0.002
hoofdpunten, 0.002, 1.000, 0.002
gevoeligheden, 0.002, 1.000, 0.002
voortekenen, 0.002, 1.000, 0.002
tikt, 0.002, 1.000, 0.002
scherpte, 0.002, 1.000, 0.002
scholieren demonstreren, 0.002, 1.000, 0.002
burgerlijke vrijheden, 0.002, 1.000, 0.002
buitengrenzen, 0.002, 1.000, 0.002
aangrenzende, 0.002, 1.000, 0.002
honderdduizenden banen, 0.002, 1.000, 0.002
schuldencrisis, 0.002, 1.000, 0.002
script, 0.002, 1.000, 0.002
rosenmöller, 0.002, 1.000, 0.002
bouwbedrijven, 0.002, 1.000, 0.002
roosevelt, 0.002, 1.000, 0.002
terreuraanslagen, 0.002, 1.000, 0.002
bullshit, 0.002, 1.000, 0.002
coördineren, 0.002, 1.000, 0.002
corrupt, 0.002, 1.000, 0.002
wynia, 0.002, 1.000, 0.002
recordaantal, 0.002, 1.000, 0.002
consument betaalt, 0.002, 1.000, 0.002
geratificeerd, 0.002, 1.000, 0.002
henny, 0.002, 1.000, 0.002
regeringsleider, 0.002, 1.000, 0.002
ijverige, 0.002, 1.000, 0.002
teleurgestelde, 0.002, 1.000, 0.002
stadscentrum, 0.002, 1.000, 0.002
betreedt, 0.002, 1.000, 0.002
staatsobligaties, 0.002, 1.000, 0.002
herleven, 0.002, 1.000, 0.002
totaliteit, 0.002, 1.000, 0.002
sri, 0.002, 1.000, 0.002
voorbaat kansloos, 0.002, 1.000, 0.002
tof, 0.002, 1.000, 0.002
brandweerman, 0.002, 1.000, 0.002
toetreding, 0.002, 1.000, 0.002
roemer, 0.002, 1.000, 0.002
roland berger, 0.002, 1.000, 0.002
circulariteit, 0.002, 1.000, 0.002
statuten, 0.002, 1.000, 0.002
emmeloord, 0.002, 1.000, 0.002
domste, 0.002, 1.000, 0.002
wimpel, 0.002, 1.000, 0.002
europa klimaatbeleid, 0.002, 1.000, 0.002
nalatigheid, 0.002, 1.000, 0.002
europees commissaris, 0.002, 1.000, 0.002
duurzaams, 0.002, 1.000, 0.002
gasvelden noordzee, 0.002, 1.000, 0.002
arrogante, 0.002, 1.000, 0.002
koningen, 0.002, 1.000, 0.002
europees straatsburg, 0.002, 1.000, 0.002
